energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2
2.969999999999999862e-01,9.229624871918240103e+00,1.350420904119695523e-03,8.528977331108524433e-06,1.164700558278079970e-08,4.312480807194719266e-08,9.228265864235893901e+00,1.910393859036487498e-10,1.074681595043992814e-11,8.674009719851372092e-10,1.872776625158943146e-09,1.177404126783133744e-14,2.735988203735956146e-14,8.400205698959833860e-12,1.245199287758171529e-11,6.622486670658426723e-11
2.974999999999999867e-01,9.229295456026665789e+00,1.350287150284552960e-03,8.551522096110366586e-06,1.239860376270580453e-08,2.412544516238925653e-07,9.227936354929621388e+00,7.025767369461490838e-10,4.660830452391859445e-11,8.759709398649057674e-10,6.649812582358576611e-09,1.215811739508248420e-14,2.826721371994128881e-14,4.774939036217777415e-11,7.129403885201791069e-11,3.775543515246704153e-10
2.979999999999999871e-01,9.219546145966399209e+00,1.348849459693838172e-03,8.571103595138611435e-06,1.319733273270651214e-08,5.498722429357064109e-07,9.218188140502650896e+00,1.804927477261617583e-09,1.288268014843162820e-10,9.033684539248297068e-10,1.746437183772577493e-08,1.255004035891756908e-14,2.932405906634073107e-14,1.469083398886885131e-10,2.197586464363377531e-10,1.162679979773268010e-09
2.984999999999999876e-01,9.200408028259262849e+00,1.346112647614136366e-03,8.587742505877629773e-06,1.404196336741549536e-08,8.434326227372868171e-07,9.199052423560386771e+00,3.854179184707904752e-09,2.867730182510925937e-10,9.590356095229882213e-10,3.812893909466967024e-08,1.293181980007608919e-14,3.045983382479348991e-14,3.462123141159103544e-10,5.183207830204296223e-10,2.740668311933481253e-09
2.989999999999999880e-01,9.171937807284798794e+00,1.342060040342775732e-03,8.601525279244123839e-06,1.493205251155795266e-08,1.015779246376200762e-06,9.170586024822918958e+00,7.337721412121301005e-09,5.610493827842419344e-10,1.054848800132800293e-09,7.391996390496940623e-08,1.328735451057296469e-14,3.156000352183546419e-14,7.021100310699069378e-10,1.051620790767318521e-09,5.557599365219395061e-09
2.994999999999999885e-01,9.134217600100908996e+00,1.336663112475983042e-03,8.612560953442142356e-06,1.586761031263302994e-08,1.014127772474093983e-06,9.132871133981970146e+00,1.290120952337677572e-08,1.005899927484425790e-09,1.206522399257634379e-09,1.318966850762284673e-07,1.360847029132927083e-14,3.250047997648977637e-14,1.290807077973358522e-09,1.933929222997283573e-09,1.021502755400507336e-08
2.999999999999999889e-01,9.087354672230139485e+00,1.329895978504544961e-03,8.620923114008273506e-06,1.684845852522625116e-08,8.508653365360384651e-07,9.086015018855263747e+00,2.137587876284664020e-08,1.691681346057552263e-09,1.435263505141009546e-09,2.212302142669271984e-07,1.389829351993650994e-14,3.319073320859912883e-14,2.212058085516246688e-09,3.314834935449470899e-09,1.749948351769863796e-08
3.004999999999999893e-01,9.031481084017542571e+00,1.321749507303557553e-03,8.626605146808463673e-06,1.787358392978373627e-08,5.912887193733587903e-07,9.030149669544687896e+00,3.380477452915331882e-08,2.707272753792211118e-09,1.769345429648426120e-09,3.535272071865997135e-07,1.417051058799588061e-14,3.360980160464163792e-14,3.592933884113862665e-09,5.384895847427610370e-09,2.841162411702467818e-08
3.009999999999999898e-01,8.966753214880501588e+00,1.312240203377943934e-03,8.629511690041532542e-06,1.894081938619238954e-08,3.242717070026326076e-07,8.965431342784558666e+00,5.146618680691777671e-08,4.162275869574066742e-09,2.245286953211268237e-09,5.431289532070976836e-07,1.444460280639957173e-14,3.382042618243439665e-14,5.591348868022536509e-09,8.380930298728069209e-09,4.419331981130852853e-08
3.014999999999999902e-01,8.893351142275925270e+00,1.301411045461070169e-03,8.629493358786285406e-06,2.004705842956343463e-08,1.283387581532547474e-07,8.892039973657585250e+00,7.589234766526260532e-08,6.188835399816219167e-09,2.908435702257709052e-09,8.073636720009154611e-07,1.473871479976648766e-14,3.395367539131879162e-14,8.399097583508747598e-09,1.259057259128053974e-08,6.635069123422975666e-08
3.019999999999999907e-01,8.811477869788975070e+00,1.289324395602839879e-03,8.626412263385029223e-06,2.118897569411098942e-08,4.597364727761572533e-08,8.810178436183132789e+00,1.088812951000249482e-07,8.942893536507059021e-09,3.812914519632976335e-09,1.166727509039398820e-06,1.506278921373957196e-14,3.416725219360813499e-14,1.224412145698028452e-08,1.835567411398905293e-08,9.667089643831764561e-08
3.024999999999999911e-01,8.721358418205332086e+00,1.276049824003748067e-03,8.620211129193699594e-06,2.236398390172336540e-08,7.452380197768201449e-08,8.720071655492260376e+00,1.524997478313402370e-07,1.260468483125401507e-08,5.021041193243453753e-09,1.644968459535768629e-06,1.541457754680312398e-14,3.459108850563264718e-14,1.739170992865598454e-08,2.607410642740613143e-08,1.372303532482788319e-07
3.029999999999999916e-01,8.623238808338339112e+00,1.261651289707302771e-03,8.610955520835720633e-06,2.357101745157500437e-08,1.748918419460632559e-07,8.621965594791173970e+00,2.090748948028982132e-07,1.737828021585955885e-08,6.602421793998745709e-09,2.269047490017471649e-06,1.578009919499164628e-14,3.527964379388396457e-14,2.414433817720632316e-08,3.619951952535925051e-08,1.903920816924826584e-07
3.034999999999999920e-01,8.517384970269320732e+00,1.246178076850833552e-03,8.598828536131841434e-06,2.481076366939149374e-08,2.923178213565904913e-07,8.516126153118007025e+00,2.811731962895542645e-07,2.349000317414787775e-08,8.632917616400240824e-09,3.068952691298302329e-06,1.613845420229467825e-14,3.618895905595837176e-14,3.283985875886808958e-08,4.923863117623061763e-08,2.587899897442980314e-07
3.039999999999999925e-01,8.404081609367663575e+00,1.229662315201254276e-03,8.584076515372804762e-06,2.608516522227142576e-08,3.795843584585620857e-07,8.402838011125343343e+00,3.715646305147910368e-07,3.118556805716320965e-08,1.119360027017728431e-08,4.077345542893919762e-06,1.646924108350931950e-14,3.718813379726072033e-14,4.384779876271779719e-08,6.574567466420413529e-08,3.452982156804008523e-07
3.044999999999999929e-01,8.283631047297149053e+00,1.212123451073877749e-03,8.566924930671806072e-06,2.739631573634036272e-08,4.132107241460438969e-07,8.282403452162508728e+00,4.831713023216615719e-07,4.072583061708848518e-08,1.436967461750614059e-08,5.329023366717336517e-06,1.675983377534201709e-14,3.810243846610384224e-14,5.756356846061922301e-08,8.631371383406153004e-08,4.529840883913963786e-07
3.049999999999999933e-01,8.156352040918639190e+00,1.193577598018773743e-03,8.547497038427734231e-06,2.874514332452167794e-08,3.971710908328723420e-07,8.155141169081289831e+00,6.189999513425255704e-07,5.238109355635811737e-08,1.824921809419569204e-08,6.860188763335218352e-06,1.700982216327707530e-14,3.877340907892639821e-14,7.440046169972869909e-08,1.115626457721622364e-07,5.850438696521148989e-07
3.054999999999999938e-01,8.022578568947949407e+00,1.174048140591093907e-03,8.525768302272809161e-06,3.013040485823567486e-08,3.544536547279850814e-07,8.021385049901253339e+00,7.820586389932194906e-07,6.642397391645418711e-08,2.292150869139059063e-08,8.707525108044621783e-06,1.723099959072237356e-14,3.911457492396275754e-14,9.477942093212733902e-08,1.421238504450538161e-07,7.447211859024546552e-07
3.059999999999999942e-01,7.882658569589923836e+00,1.153573780576598986e-03,8.501576515119249204e-06,3.154843281531095894e-08,3.118592843290635498e-07,7.881482923936752982e+00,9.752587292282507171e-07,8.312091224236057639e-08,2.847472377324489918e-08,1.090708676741830225e-05,1.744296634944689825e-14,3.914263473711032038e-14,1.191166479064619804e-07,1.786216088147438168e-07,9.352089168799724768e-07
3.064999999999999947e-01,7.736952613825421210e+00,1.132211377924645726e-03,8.474686003672174522e-06,3.299380611992818740e-08,2.857701700916169681e-07,7.735795247957622855e+00,1.201304170734915355e-06,1.027224825784684323e-07,3.499288881460212542e-08,1.349302319375168074e-05,1.766605400242599267e-14,3.897262560716003998e-14,1.478092604085682087e-07,2.216515899747942849e-07,1.159536249334050066e-06
3.069999999999999951e-01,7.585832507422970217e+00,1.110032946845880076e-03,8.444882849958934646e-06,3.446075653238923972e-08,2.754200435441709281e-07,7.584693719549799873e+00,1.462570993513265863e-06,1.254527436575843399e-07,4.255210998282358610e-08,1.649616697377380279e-05,1.791423202533774965e-14,3.877870771195499355e-14,1.812193205435858282e-07,2.717568954765302598e-07,1.420443581483962015e-06
3.074999999999999956e-01,7.429679826754783889e+00,1.087118252430718888e-03,8.412065332665930023e-06,3.594481521644991841e-08,2.662099784837381065e-07,7.428559818752511923e+00,1.760980800003311873e-06,1.514979507338623327e-07,5.121628916882153086e-08,1.994252667278173459e-05,1.819058155803446664e-14,3.873470451627991623e-14,2.196566843960164485e-07,3.294023354940075330e-07,1.720248925768152984e-06
3.079999999999999960e-01,7.268884404927915099e+00,1.063545871305763158e-03,8.376294961728960361e-06,3.744407781521367388e-08,2.407208661258123107e-07,7.267783293941510792e+00,2.097872806187811443e-06,1.809950196234149024e-07,6.103264461355611763e-08,2.385173529291468247e-05,1.848686781108569919e-14,3.895577955577503907e-14,2.633612392824257638e-07,3.949477860181358111e-07,2.060710346748032232e-06
3.084999999999999964e-01,7.103842792021890951e+00,1.039385877916223534e-03,8.337788205757429055e-06,3.895958061043976853e-08,1.914639082373141045e-07,7.102760618494748712e+00,2.473879617342216777e-06,2.140201948060678091e-07,7.202740988743697640e-08,2.823551369957697253e-05,1.878714975019405194e-14,3.946190911990473724e-14,3.124851957149454131e-07,4.686216276220270582e-07,2.442889729002789123e-06
3.089999999999999969e-01,6.934956714505878139e+00,1.014696475834246832e-03,8.296851557154384096e-06,4.049460016151538354e-08,1.286447110419042903e-07,6.933893447636166663e+00,2.888812355524434743e-06,2.505784172746063207e-07,8.420205010828695308e-08,3.309621482589875183e-05,1.907386777162373179e-14,4.017549094102758895e-14,3.670761792624756961e-07,5.504953834657446064e-07,2.867023739577503745e-06
3.094999999999999973e-01,6.762631554476379314e+00,9.895253010038776356e-04,8.253784125814653819e-06,4.205309530240495653e-08,7.858381371314064344e-08,6.761587099620079755e+00,3.341560947496163326e-06,2.905939110866281865e-07,9.753023601298497169e-08,3.842551826458188383e-05,1.933402222220686968e-14,4.095276262905319139e-14,4.270619160004835789e-07,6.404607470094773082e-07,3.332408179785618590e-06
3.099999999999999978e-01,6.587274861285744798e+00,9.639144108985837813e-04,8.208784120694183383e-06,4.363784608156233172e-08,7.285680673819142331e-08,6.586249074627489541e+00,3.830015298733810877e-06,3.339025070030525816e-07,1.119556922516068434e-07,4.420334552465711409e-05,1.956318632458529006e-14,4.163653077820014403e-14,4.922373185603872351e-07,7.382102099396035448e-07,3.837301970110717194e-06
3.104999999999999982e-01,6.409294899377933952e+00,9.379067642394080468e-04,8.161893740865349504e-06,4.524897540943904978e-08,1.327201247425591224e-07,6.408287612703566616e+00,4.351012700887340965e-06,3.802461950173073663e-07,1.273909291970249585e-07,5.039706343363788490e-05,1.976608347091287031e-14,4.211056843634367559e-14,5.622547538641986839e-07,8.432224619758051260e-07,4.378856750673285036e-06
3.109999999999999987e-01,6.229099229476076971e+00,9.115516821977744273e-04,8.113002050396262024e-06,4.688340978590756737e-08,2.559598910367823515e-07,6.228110283159093541e+00,4.900316141349642826e-06,4.292703441510817287e-07,1.437168100577493710e-07,5.696103674288958648e-05,1.995386341932328490e-14,4.233641599354301660e-14,6.366182063322877921e-07,9.547536333169097469e-07,4.953077495016454732e-06
3.114999999999999991e-01,6.047093317377558286e+00,8.849073987383730385e-04,8.061903334465883656e-06,4.853549096038531314e-08,4.127427763006380791e-07,6.046122594946239381e+00,5.472627216400876516e-06,4.805239482611598903e-07,1.607829079913326311e-07,6.383658098258170868e-05,2.013945321743435032e-14,4.236076267766246353e-14,7.146819417745508998e-07,1.071835287632733027e-06,5.554818631390870219e-06
3.119999999999999996e-01,5.863679165762332168e+00,8.580400478127807708e-04,8.008387848078787850e-06,5.019852115962005140e-08,5.534945467839850970e-07,5.862726621019398010e+00,6.061636123097125429e-06,5.334631529640123391e-07,1.784086579731012741e-07,7.095235325907267728e-05,2.033295383561205124e-14,4.229296414702865135e-14,7.956541297914049091e-07,1.193279852431717706e-06,6.177818966646914572e-06
3.125000000000000000e-01,5.679253968558120036e+00,8.310197894030705874e-04,7.952330604616482146e-06,5.186667538739674160e-08,6.267120833235899493e-07,5.678319637626649374e+00,6.660109765977324125e-06,5.874581948616134093e-07,1.963853741966915602e-07,7.822520244838381247e-05,2.053881095970801376e-14,4.226307647578239252e-14,8.786057011937606661e-07,1.317693901647996197e-06,6.814777255278191596e-06
3.130000000000000004e-01,5.494208792739782687e+00,8.039157380324917727e-04,7.893745915697241230e-06,5.353657968472717366e-08,6.000698667032189715e-07,5.493292788414628092e+00,7.260017424270114196e-06,6.418037451634607051e-07,2.144792489717403614e-07,8.556148176703609826e-05,2.075557243925210947e-14,4.237700720330729699e-14,9.624845088480106559e-07,1.443499393129169822e-06,7.457468609462497900e-06
3.135000000000000009e-01,5.308927297123926969e+00,7.767916093081228199e-04,7.832789521490334024e-06,5.520798527153454862e-08,4.761835659510993965e-07,5.308029789669522103e+00,7.852691757411005654e-06,6.957325018396025791e-07,2.324354447626658972e-07,9.285880681729714663e-05,2.097788919969697400e-14,4.268494544181525765e-14,1.046134634590205238e-06,1.568962625066484021e-06,8.096900179189700066e-06
3.140000000000000013e-01,5.123784500451882273e+00,7.497035175980086173e-04,7.769710472153390249e-06,5.688331303584275939e-08,2.959155294579813440e-07,5.122905694713222324e+00,8.429021263826860696e-06,7.484317247678886166e-07,2.499833268398096229e-07,1.000082218586920168e-04,2.119952790472598714e-14,4.317278027546897086e-14,1.128320452123806710e-06,1.692230326331005412e-06,8.723502730034655452e-06
3.145000000000000018e-01,4.939145611355878707e+00,7.227003933919154540e-04,7.704773415526175310e-06,5.856626646380810565e-08,1.266957494357427865e-07,4.938285732156153074e+00,8.979668736676748686e-06,7.990622645985143442e-07,2.668427712392849736e-07,1.068967172819434367e-04,2.141590287810817689e-14,4.377669417316206791e-14,1.207754827804941166e-06,1.811371953688775366e-06,9.327353001675498531e-06
3.150000000000000022e-01,4.755364930982008964e+00,6.958264532096603136e-04,7.638181649464444062e-06,6.026005047591199383e-08,3.925092796551633789e-08,4.754524226015558241e+00,9.495308866342210772e-06,8.467795059501281535e-07,2.827313496940458940e-07,1.134100231080767721e-04,2.162506742510932571e-14,4.441247061855186943e-14,1.283130629976621240e-06,1.924426952028408309e-06,9.898420136224271614e-06
3.155000000000000027e-01,4.572784835899526001e+00,6.691244484672208238e-04,7.570028970294169672e-06,6.196586083922359019e-08,8.103566362589104811e-08,4.571963598389958250e+00,9.966877002716024512e-06,8.907555363749437630e-07,2.973720750948574512e-07,1.194355878177524107e-04,2.182698562551104866e-14,4.500659229858582513e-14,1.353154534737209037e-06,2.029455459582758781e-06,1.042682811110835909e-05
3.160000000000000031e-01,4.391734845388858943e+00,6.426382803271652984e-04,7.500295571240532080e-06,6.368218089538299596e-08,2.565167924464253597e-07,4.390933450152931350e+00,1.038582027964656495e-05,9.302017707458014654e-07,3.105013178282668205e-07,1.248656398466132383e-04,2.202179945606829665e-14,4.551730951517401064e-14,1.416581972365830304e-06,2.124590724625987604e-06,1.090312507644320466e-05
3.165000000000000036e-01,4.212530774028042657e+00,6.164139927834601587e-04,7.428885561458436005e-06,6.540509640955081924e-08,5.223934196682343729e-07,4.211749713626957714e+00,1.074434187274976905e-05,9.643912115315500409e-07,3.218764901944354540e-07,1.296002214154821192e-04,2.220828822587495614e-14,4.593954420888014199e-14,1.472251962996564426e-06,2.208091356654463041e-06,1.131854984680874696e-05
3.170000000000000040e-01,4.035473968140347090e+00,5.904989242164601550e-04,7.355688221545141177e-06,6.712944787211921632e-08,8.004902724901726435e-07,4.034713873437176801e+00,1.103562914469802938e-05,9.926795124466089697e-07,3.312831395611405776e-07,1.335500815448916281e-04,2.238356659007185418e-14,4.629497422939970820e-14,1.519120549144396558e-06,2.278391473535271412e-06,1.166528557847302886e-05
