energy_au,total_recorded_SI,n1_l0_m+0,n2_l0_m+0,n2_l1_m-1,n2_l1_m+0,n2_l1_m+1,n3_l0_m+0,n3_l1_m-1,n3_l1_m+0,n3_l1_m+1,n3_l2_m-2,n3_l2_m-1,n3_l2_m+0,n3_l2_m+1,n3_l2_m+2,n5_l2_m-2,n5_l2_m+2,n5_l4_m-4,n5_l4_m-2,n5_l4_m+2,n5_l4_m+4
3.445000000000000284e-01,1.327951501793480683e-02,2.005524970231291085e-06,2.265775467163099183e-06,1.313074875462015385e-07,3.570195371222732366e-06,1.321314356239606559e-02,1.982281094126424710e-11,3.204796124571436510e-06,9.166331384080216610e-13,9.669765154807687355e-10,4.945469197765891084e-10,1.876419313368942470e-14,1.193174099273991450e-11,2.136555389557718341e-11,1.225295655897160225e-10,1.362611238144894503e-06,2.386521351498715940e-16,4.634195639157315902e-11,5.382956042915888636e-05,2.923038933472229453e-19,1.285594523306988541e-28
3.449999999999999734e-01,1.064514538215093759e-02,1.621512900445303700e-06,2.183137704979748487e-06,1.316710736761209570e-07,3.582843369560342270e-06,1.059081745495555130e-02,1.587005607274173239e-11,2.568761273854964875e-06,7.525662147259429556e-13,7.883207167477569511e-10,4.765082995587491023e-10,1.870989546195276503e-14,9.820992206171422285e-12,1.790381786561656524e-11,1.025441763457277455e-10,1.092182727935976088e-06,1.913129992570579473e-16,4.647027514519001684e-11,4.314635993513348645e-05,2.442548388671436039e-19,1.075881165874928695e-28
3.455000000000000293e-01,8.523845142069514519e-03,1.309178365246727224e-06,2.101724105517828739e-06,1.320002989979041131e-07,3.594276681588800182e-06,8.479231836846044118e-03,1.172151318143027713e-11,2.056604307412701543e-06,5.746174186375083374e-13,5.930551082213695184e-10,4.587371382248821806e-10,1.864273772800993833e-14,7.520548584766012062e-12,1.383715975890558908e-11,7.913724308808815886e-11,8.744244781286163503e-07,1.531519473731978602e-16,4.658646706179137423e-11,3.454388579798588937e-05,1.887441832259698192e-19,8.303243154214809303e-29
3.459999999999999742e-01,6.850195231902130207e-03,1.060105740823349152e-06,2.021556273132495790e-06,1.322946917304280874e-07,3.621237083711175744e-06,6.813247152635030189e-03,7.931115376610747230e-12,1.652526014936418198e-06,4.063267459036762354e-13,4.094882891200047141e-10,4.412381594924918563e-10,1.856623423726832573e-14,5.346612542833047702e-12,9.837831189897037518e-12,5.616922986070453590e-11,7.026189895272449883e-07,1.230180959608091120e-16,4.669036565165730019e-11,2.775676334662052254e-05,1.345979064462793464e-19,5.893964157056193554e-29
3.465000000000000302e-01,5.563788284312448651e-03,8.674645489617825063e-07,1.942664310116589821e-06,1.325535411671322923e-07,3.671762884545364470e-06,5.532720583970514826e-03,4.831582561135505563e-12,1.341939081737955445e-06,2.648135278648860554e-13,2.555899500405718938e-10,4.240179341249638387e-10,1.847965779145970251e-14,3.505502992409331541e-12,6.361876684022368779e-12,3.624603728593637960e-11,5.705640388724196680e-07,9.984332581444602273e-17,4.678172009626594512e-11,2.253997431853596220e-05,8.776083390611917442e-20,3.804165950459085036e-29
3.469999999999999751e-01,4.609103099688209755e-03,7.250792784159457525e-07,1.865087595903994369e-06,1.327762776055814373e-07,3.742873705574974432e-06,4.582384300446070910e-03,2.557152007818500050e-12,1.111438561840782135e-06,1.596564627787109453e-13,1.396751071891243026e-10,4.070850383321160451e-10,1.837728436629611613e-14,2.097147313752139269e-12,3.650455577415224053e-12,2.073390946683697918e-11,4.725601242649163479e-07,8.264017901260543779e-17,4.686032933367290686e-11,1.866836086127650042e-05,5.133084873275350634e-20,2.177068580250226198e-29
3.475000000000000311e-01,3.935361933381892677e-03,6.265967048088722807e-07,1.788869856273798805e-06,1.329626879906648009e-07,3.822908642704665418e-06,3.911701878402073368e-03,1.088851418923233715e-12,9.487670609162393184e-07,9.282381152929359955e-14,6.233538090631970573e-11,3.904489758795843810e-10,1.825161032287580024e-14,1.134209100080439029e-12,1.764624059127858616e-12,9.965248966555701258e-12,4.033956609630285560e-07,7.050045857904338006e-17,4.692611816462392287e-11,1.593604059160791294e-05,2.603210185325318705e-20,1.047498901071229058e-29
3.479999999999999760e-01,3.496374559380640342e-03,5.650733309386765384e-07,1.714051422753432838e-06,1.331129017211019058e-07,3.897178966897831917e-06,3.474707838541024434e-03,3.070198816653147643e-13,8.427758267028811543e-07,5.973063166868271248e-14,1.885644760610888828e-11,3.741184963678524471e-10,1.809879817024406735e-14,5.680794827564661805e-13,6.352834015701908913e-13,3.529408107851065349e-12,3.583304370356729020e-07,6.259401263246333145e-17,4.697913224491618396e-11,1.415575288180749654e-05,1.088361526733922845e-20,3.723781993896623731e-30
3.485000000000000320e-01,3.250371113504739191e-03,5.331136770260862703e-07,1.640662814556070372e-06,1.332271982004268776e-07,3.954384284137485252e-06,3.229834702808577832e-03,4.079599722879646645e-14,7.833828120322049345e-07,5.135120426808719799e-14,1.594022488519824565e-12,3.581002074497206309e-10,1.792333390976852473e-14,3.153915927471494729e-13,1.152997335026705141e-13,5.737488779885638811e-13,3.330777818968288093e-07,5.816735317008592740e-17,4.701947016798142247e-11,1.315815430004339127e-05,3.891482604794349471e-21,6.228667266636387069e-31
3.489999999999999769e-01,3.159823926096674146e-03,5.234575309850985139e-07,1.568722997796457245e-06,1.333057672957730703e-07,3.991129377759393778e-06,3.139730528999518100e-03,1.085589172226335548e-13,7.615284267003764170e-07,5.700063364018742349e-14,1.984148542601177749e-12,3.423982074210707401e-10,1.773907847867142944e-14,2.809298267590853961e-13,2.549065325272676514e-14,6.766825239558644571e-14,3.237857523224814427e-07,5.654189040828936573e-17,4.704719892803972668e-11,1.279107525729707791e-05,2.655892263040071621e-21,9.145311855605556204e-32
3.495000000000000329e-01,3.191257609999751960e-03,5.297363369376427888e-07,1.498243332394704189e-06,1.333485632918871183e-07,4.012834460256064836e-06,3.171068169516437756e-03,3.466962936638342840e-13,7.691292798821625642e-07,6.712074320687597746e-14,1.202933784962922930e-11,3.270149537460127910e-10,1.756549513125140757e-14,3.747313971579894819e-13,1.900572742434887453e-13,1.004798608082269401e-12,3.270174642437197396e-07,5.711166189939143293e-17,4.706230238004931611e-11,1.291874293868710824e-05,4.835968139352770588e-21,1.074160625009728475e-30
3.499999999999999778e-01,3.315046886400184901e-03,5.470640849618645368e-07,1.429235435293023335e-06,1.333553334413284472e-07,4.030903740997661912e-06,3.294346208522277650e-03,6.265560269058036694e-13,7.990299018918998990e-07,7.533322770124843433e-14,2.522728042674732470e-11,3.119529785872576961e-10,1.742012341133601614e-14,5.227532201076388663e-13,4.600305908238944750e-13,2.535788147987022642e-12,3.397305655518522058e-07,5.934051135974909065e-17,4.706469131835482175e-11,1.342097033287860215e-05,8.454963334881619818e-21,2.680239096665373852e-30
3.505000000000000338e-01,3.505202844602489740e-03,5.722120009899321855e-07,1.361719256586614356e-06,1.333258062228348568e-07,4.057541856558449575e-06,3.483681140302838548e-03,8.610707003753458101e-13,8.449523395055869453e-07,7.922656351706451038e-14,3.699448094797444455e-11,2.972166440328336261e-10,1.731031457307735843e-14,6.716461672990144171e-13,7.254050566314433631e-13,4.036052018141219815e-12,3.592558049282056248e-07,6.275873439422321082e-17,4.705426991908311604e-11,1.419230957869092675e-05,1.205590325050942534e-20,4.254611142197037250e-30
3.509999999999999787e-01,3.739149990569167262e-03,6.032983036136860582e-07,1.295727453086502917e-06,1.332599392897458645e-07,4.100481234624641341e-06,3.716590952504958238e-03,1.003436682062510997e-12,9.014436649848468561e-07,7.976231569183883826e-14,4.468740454244003348e-11,2.828130860169333321e-10,1.722793850196945271e-14,7.889094434843780880e-13,9.179281145402820050e-13,5.120171079101234377e-12,3.832747137555471028e-07,6.695926146753272576e-17,4.703102324700667159e-11,1.514117029583826902e-05,1.473452980656686340e-20,5.392977186842909581e-30
3.515000000000000346e-01,3.997497839655575133e-03,6.391262290533466763e-07,1.231303733836688832e-06,1.331580931637233691e-07,4.159796706292489034e-06,3.973771556106227981e-03,1.040529583494800738e-12,9.638217490324002831e-07,7.966101572755047018e-14,4.734458382378330172e-11,2.687518439086652830e-10,1.714984160995157965e-14,8.600023124826882699e-13,1.007128716238312759e-12,5.617976719100031677e-12,4.097965500058287602e-07,7.159349116634672025e-17,4.699507855437769516e-11,1.618890877393716030e-05,1.608412946259701932e-20,5.916748670450054448e-30
3.519999999999999796e-01,4.263811378989499669e-03,6.784429656097439077e-07,1.168495523675377353e-06,1.330210293366858389e-07,4.228026156657032890e-06,4.238868883275799526e-03,9.836020183052530185e-13,1.028119982432719710e-06,8.146828959363291827e-14,4.527171766717378528e-11,2.550432549102028792e-10,1.704460258159824841e-14,8.839335686481087475e-13,9.922535240829599797e-13,5.527706167916702866e-12,4.371347952187920255e-07,7.636691376637628153e-17,4.694670460771991602e-11,1.726889951300790047e-05,1.608762522118666603e-20,5.823937997045841027e-30
3.525000000000000355e-01,4.524384241626100422e-03,7.194153840766700907e-07,1.107343855594489991e-06,1.328497147185161288e-07,4.293417454639490654e-06,4.498250359728379541e-03,8.583916434359901230e-13,1.091031845814772446e-06,8.607145208027893807e-14,3.957525815474420240e-11,2.416962499017576681e-10,1.688349718489136481e-14,8.685423468027437687e-13,8.924959594728875901e-13,4.959875258569205576e-12,4.638835869493090856e-07,8.103467098672852404e-17,4.688624266864362336e-11,1.832560421583665010e-05,1.498831877413718983e-20,5.230312732956650698e-30
3.529999999999999805e-01,4.768017096521683269e-03,7.595207465557190142e-07,1.047874731708762741e-06,1.326450090924509600e-07,4.344863458839688226e-06,4.740779474766962376e-03,6.962035415613786783e-13,1.149856230892086455e-06,9.220896052037711032e-14,3.172495867166739452e-11,2.287164748483169188e-10,1.665164793645426931e-14,8.262621275534345262e-13,7.374004987202868216e-13,4.082559408680764120e-12,4.888944707173991549e-07,8.539718084872998228e-17,4.681399618554939146e-11,1.931365340011344375e-05,1.316387168184401365e-20,4.312022824306788145e-30
3.535000000000000364e-01,4.985802089322744629e-03,7.958759006278453914e-07,9.900957046931282639e-07,1.324073739811843368e-07,4.376463280414150131e-06,4.957596305743434788e-03,5.269326417606526077e-13,1.202444206263273057e-06,9.708475981152062199e-14,2.319793346649515984e-11,2.161055534913994924e-10,1.635494576569748834e-14,7.707505487760060821e-13,5.587313775036616179e-13,3.075334183698743171e-12,5.112537660945711010e-07,8.929592082590133802e-17,4.673012804302560507e-11,2.019695226834267225e-05,1.102020486323888046e-20,3.257304171299569307e-30
3.539999999999999813e-01,5.170912798832675954e-03,8.258499120214956830e-07,9.339993323446299505e-07,1.321367405629043714e-07,4.389876819184386341e-06,5.141905441623615715e-03,3.744422224354645828e-13,1.247147578264226736e-06,9.774257601123467805e-14,1.523024278534843732e-11,2.038618483761623366e-10,1.601971960404959930e-14,7.144613904743980593e-13,3.845116742697368460e-13,2.095773980786793136e-12,5.302606959156885325e-07,9.260941743709196314e-17,4.663461394586384571e-11,2.094781672101832427e-05,8.914284235181318769e-21,2.231347061354508390e-30
3.545000000000000373e-01,5.318398587932775604e-03,8.476944945331171229e-07,8.795723380598582747e-07,1.318326096862214901e-07,4.393590046342699636e-06,5.288771333568077077e-03,2.542679550327698191e-13,1.282769253641141242e-06,9.255550791001993753e-14,8.679764058886907484e-12,1.919824627701423009e-10,1.568480301761917266e-14,6.670684604985933163e-13,2.354352533714438734e-13,1.259533334710507155e-12,5.454062814918986285e-07,9.524944817905398958e-17,4.652727771859284430e-11,2.154613962679861465e-05,7.108149489147783589e-21,1.355404859641837344e-30
3.549999999999999822e-01,5.424982582321589454e-03,8.609259488282523070e-07,8.268069543837928438e-07,1.314943561474346015e-07,4.399470822471657814e-06,5.394920199815998914e-03,1.733010699674332979e-13,1.308515192305881699e-06,8.216043694129811215e-14,3.987714211189278790e-12,1.804657138324025506e-10,1.538857659694786116e-14,6.346075652620103546e-13,1.234701578363703688e-13,6.328625904442492953e-13,5.563529138269072932e-07,9.715743292470042986e-17,4.640789869586066205e-11,2.197858379441305161e-05,5.751545005902013094e-21,6.989402520537586007e-31
3.555000000000000382e-01,5.488863586615252109e-03,8.662982184576888162e-07,7.757100100492510870e-07,1.311216165251314275e-07,4.418056056110446258e-06,5.458547522840936569e-03,1.309238283991618045e-13,1.323947716733606150e-06,6.941791371770326547e-14,1.216089341738242776e-12,1.693131093891997093e-10,1.515559621631960048e-14,6.192300846181909245e-13,5.222183573413643293e-14,2.350136354145370741e-13,5.629145016340009034e-07,9.830098237554005713e-17,4.627634860296447275e-11,2.223779772719718657e-05,4.887300721475167312e-21,2.821423569087007781e-31
3.559999999999999831e-01,5.509523551370419485e-03,8.653734411450073961e-07,7.263062051252614504e-07,1.307145966082914500e-07,4.454461233669591150e-06,5.479130859915278332e-03,1.210125137490675320e-13,1.328940110251011136e-06,5.839692634730466617e-14,1.340411659821098786e-13,1.585300550648310627e-10,1.498773136513266277e-14,6.194986799254669284e-13,1.850202187971790856e-14,4.733220984853301854e-14,5.650371674028563105e-07,9.867057987764496491e-17,4.613270005852660314e-11,2.232165302431420088e-05,4.472094964317377078e-21,8.545649301962696131e-32
3.564999999999999836e-01,5.487543172500356989e-03,8.598558407864971128e-07,6.786343184341909178e-07,1.302741613898552461e-07,4.506492676254613950e-06,5.457248800095002017e-03,1.342624579365056078e-13,1.323632706156046097e-06,5.279540853473806703e-14,3.267711668031991246e-13,1.481250206558278522e-10,1.486317986487259609e-14,6.311578965705727012e-13,1.453436651092031371e-14,2.579168359951454722e-14,5.627805774171789627e-07,9.827639294151389944e-17,4.597725833776147649e-11,2.223250682236224945e-05,4.405136299411947456e-21,6.272429496710385673e-32
3.569999999999999840e-01,5.424428424808011920e-03,8.509441644269027912e-07,6.327378525551522528e-07,1.298016580350844124e-07,4.565626619469900909e-06,5.394407940341313865e-03,1.603947819414373858e-13,1.308390921813954442e-06,5.444355907519827553e-14,1.304529390465436787e-12,1.381074963637918660e-10,1.474386948574845110e-14,6.482676347978214389e-13,3.029355207748559165e-14,1.141354268407314096e-13,5.563000988257342077e-07,9.714523211201524986e-17,4.581049889400152703e-11,2.197649690666917381e-05,4.558250438387761219e-21,1.549636859138962429e-31
3.574999999999999845e-01,5.322450199485612328e-03,8.389442957832448906e-07,5.886537306701788717e-07,1.292985340705284653e-07,4.620382197110971011e-06,5.292880267708598152e-03,1.899433387450972133e-13,1.283765816629659706e-06,6.250498346630144066e-14,2.595315678100555481e-12,1.284855281596474518e-10,1.458868178155648085e-14,6.645160396701362205e-13,5.559083659076343642e-14,2.554840987678024789e-13,5.458300298782898500e-07,9.531768817892733106e-17,4.563293260657763178e-11,2.156287921637210225e-05,4.802444002518818056e-21,3.025405379443055041e-31
3.579999999999999849e-01,5.184497962076001047e-03,8.232760964607388307e-07,5.464033009716586805e-07,1.287659019880528037e-07,4.660710195525002815e-06,5.155553094292089113e-03,2.154642466585474988e-13,1.250457694561142587e-06,7.370810856072304663e-14,3.811574981938214605e-12,1.192637598867323585e-10,1.436780069558762442e-14,6.744700095188550673e-13,8.165754632257262299e-14,4.010649331555250243e-13,5.316681246515577738e-07,9.284547900463638257e-17,4.544495211585155222e-11,2.100341648864047299e-05,5.027858655525114737e-21,4.543232903442729715e-31
3.584999999999999853e-01,5.013946935484864947e-03,8.028524237100486291e-07,5.059888799427759432e-07,1.282042291673417726e-07,4.681686421157843931e-06,4.985792773895190294e-03,2.321375945498358741e-13,1.209283049269391029e-06,8.352597481797171930e-14,4.687483369576385200e-12,1.104426850596936708e-10,1.407309395759567517e-14,6.745147971375471092e-13,1.021152799891280222e-13,5.154957680386041307e-13,5.141615389502525015e-07,8.978902508680257215e-17,4.524672238571422273e-11,2.031182304863437583e-05,5.155812530319414396e-21,5.732250922676004804e-31
3.589999999999999858e-01,4.814537248731006087e-03,7.766663373548273751e-07,4.673968472282831752e-07,1.276132854878175711e-07,4.685139118444622060e-06,4.787322174621164855e-03,2.378278090165806362e-13,1.161144845674750819e-06,8.784561477533972209e-14,5.088586210761944560e-12,1.020193269816695156e-10,1.372090805663240436e-14,6.632977366385585575e-13,1.133397474901669918e-13,5.787088844132548083e-13,4.936941946878802632e-07,8.621525397812530159e-17,4.503816221146368858e-11,1.950326564006077629e-05,5.143125155556731582e-21,6.382221320477101389e-31
